timestamp,message,logStreamName
1636338060964,"2021-11-08 02:21:00,847 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     return _bootstrap._gcd_import(name[level:], package, level)",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,848 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 994, in _gcd_import",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,848 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 971, in _find_and_load",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,848 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 955, in _find_and_load_unlocked",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,849 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 665, in _load_unlocked",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,849 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap_external>"", line 678, in exec_module",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,849 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,849 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/ml/model/code/predict.py"", line 16, in <module>",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,849 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     from utils import review_to_words, convert_and_pad",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,850 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/ml/model/code/utils.py"", line 1, in <module>",AllTraffic/i-05b4c405ca1171650
1636338060964,"2021-11-08 02:21:00,850 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     import nltk",AllTraffic/i-05b4c405ca1171650
1636338061964,"2021-11-08 02:21:00,850 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle - ModuleNotFoundError: No module named 'nltk'",AllTraffic/i-05b4c405ca1171650
1636338066969,"2021-11-08 02:21:01,790 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338071973,"2021-11-08 02:21:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338076978,"2021-11-08 02:21:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338081983,"2021-11-08 02:21:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338086987,"2021-11-08 02:21:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338091992,"2021-11-08 02:21:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46850 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle - Invoking custom service failed.",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle - Traceback (most recent call last):",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/site-packages/mms/service.py"", line 108, in predict",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     ret = self._entry_point(input_batch, self.context)",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model com.amazonaws.ml.mms.wlm.WorkerThread - Backend response time: 3",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/site-packages/sagemaker_inference/default_handler_service.py"", line 31, in handle",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     return self._service.transform(data, context)",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,665 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/site-packages/sagemaker_inference/transformer.py"", line 55, in transform",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     self.validate_and_initialize()",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model ACCESS_LOG - /169.254.178.2:46850 ""POST /invocations HTTP/1.1"" 503 5",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/site-packages/sagemaker_inference/transformer.py"", line 92, in validate_and_initialize",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     self._validate_user_module_and_set_functions()",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/site-packages/sagemaker_inference/transformer.py"", line 103, in _validate_user_module_and_set_functions",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     user_module = importlib.import_module(self._environment.module_name)",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/conda/lib/python3.6/importlib/__init__.py"", line 126, in import_module",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,666 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     return _bootstrap._gcd_import(name[level:], package, level)",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,668 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 994, in _gcd_import",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,668 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 971, in _find_and_load",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,669 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 955, in _find_and_load_unlocked",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,669 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 665, in _load_unlocked",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,669 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap_external>"", line 678, in exec_module",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,669 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,669 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/ml/model/code/predict.py"", line 16, in <module>",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,670 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     from utils import review_to_words, convert_and_pad",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,670 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -   File ""/opt/ml/model/code/utils.py"", line 1, in <module>",AllTraffic/i-05b4c405ca1171650
1636338095745,"2021-11-08 02:21:35,670 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle -     import nltk",AllTraffic/i-05b4c405ca1171650
1636338096996,"2021-11-08 02:21:35,670 [INFO ] W-9000-model-stdout com.amazonaws.ml.mms.wlm.WorkerLifeCycle - ModuleNotFoundError: No module named 'nltk'",AllTraffic/i-05b4c405ca1171650
1636338102001,"2021-11-08 02:21:36,789 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338107005,"2021-11-08 02:21:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338112010,"2021-11-08 02:21:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338117014,"2021-11-08 02:21:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338122019,"2021-11-08 02:21:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338127023,"2021-11-08 02:22:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338132028,"2021-11-08 02:22:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338137032,"2021-11-08 02:22:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338142037,"2021-11-08 02:22:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338146791,"2021-11-08 02:22:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338151795,"2021-11-08 02:22:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338156800,"2021-11-08 02:22:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338161805,"2021-11-08 02:22:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338166809,"2021-11-08 02:22:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338171813,"2021-11-08 02:22:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338176818,"2021-11-08 02:22:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338181822,"2021-11-08 02:22:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338186826,"2021-11-08 02:23:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338191831,"2021-11-08 02:23:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338196835,"2021-11-08 02:23:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338201840,"2021-11-08 02:23:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338206844,"2021-11-08 02:23:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338211848,"2021-11-08 02:23:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338216853,"2021-11-08 02:23:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338221857,"2021-11-08 02:23:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338226861,"2021-11-08 02:23:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338231866,"2021-11-08 02:23:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338236870,"2021-11-08 02:23:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338241874,"2021-11-08 02:23:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338246879,"2021-11-08 02:24:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338251883,"2021-11-08 02:24:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338256888,"2021-11-08 02:24:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338261892,"2021-11-08 02:24:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338266897,"2021-11-08 02:24:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338271901,"2021-11-08 02:24:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338276905,"2021-11-08 02:24:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338281910,"2021-11-08 02:24:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338286914,"2021-11-08 02:24:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338291918,"2021-11-08 02:24:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338296923,"2021-11-08 02:24:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338301927,"2021-11-08 02:24:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338306932,"2021-11-08 02:25:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338311936,"2021-11-08 02:25:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338316941,"2021-11-08 02:25:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338321945,"2021-11-08 02:25:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338326950,"2021-11-08 02:25:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338331954,"2021-11-08 02:25:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338336959,"2021-11-08 02:25:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338341963,"2021-11-08 02:25:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338346968,"2021-11-08 02:25:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338351972,"2021-11-08 02:25:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338356976,"2021-11-08 02:25:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338361981,"2021-11-08 02:25:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338366985,"2021-11-08 02:26:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338371990,"2021-11-08 02:26:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338376994,"2021-11-08 02:26:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338381999,"2021-11-08 02:26:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338387003,"2021-11-08 02:26:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338392007,"2021-11-08 02:26:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338397012,"2021-11-08 02:26:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338402017,"2021-11-08 02:26:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338407021,"2021-11-08 02:26:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338412025,"2021-11-08 02:26:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338417030,"2021-11-08 02:26:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338422034,"2021-11-08 02:26:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338426788,"2021-11-08 02:27:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338431793,"2021-11-08 02:27:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338436797,"2021-11-08 02:27:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338441802,"2021-11-08 02:27:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338446806,"2021-11-08 02:27:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338451810,"2021-11-08 02:27:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338456815,"2021-11-08 02:27:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338461819,"2021-11-08 02:27:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338466823,"2021-11-08 02:27:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338471828,"2021-11-08 02:27:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338476832,"2021-11-08 02:27:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338481836,"2021-11-08 02:27:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338486840,"2021-11-08 02:28:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338491845,"2021-11-08 02:28:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338496850,"2021-11-08 02:28:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338501854,"2021-11-08 02:28:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338506858,"2021-11-08 02:28:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338511863,"2021-11-08 02:28:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338516867,"2021-11-08 02:28:31,788 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338521872,"2021-11-08 02:28:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338526876,"2021-11-08 02:28:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
